650090	14907614	2455	1
650090	8126781	2455	1
650090	14907614	2439	1
650090	10450053	2455	1
522194	2028827	2234	1
522194	870541	1631	1
522194	3565569	1277	1
377098	1742130	1515	1
377098	9628249	1515	1
377098	8574027	1515	1
214228	5888774	1280	1
40000	9446780	2455	1
379538	2730443	1280	1
379538	3565569	1277	2
379538	1768194	1280	1
439111	4155603	1278	1
345571	86971	1278	1
10167	812273	1515	1
593426	3565569	1277	4
351615	3181017	1278	1
397561	13487841	1278	1
546829	2634674	1278	1
546829	1006390	2569	1
546829	6087143	1278	1
546829	3930198	2269	1
546829	5729531	2270	1
546829	9388375	2234	1
546829	12838443	1631	1
546829	4235006	6	1
546829	870541	1631	1
546829	3565569	1277	1
546829	12914404	1660	1
546829	8195152	236	1
546829	14622682	1280	1
674795	10958143	1754	1
674795	14907614	2455	1
674795	14907614	2439	1
523733	2436405	1383	1
523733	6396377	1383	1
523733	9122187	1383	1
62376	6316552	1515	1
370383	10485094	1282	2
370383	10041615	2269	1
370383	1006390	2569	2
370383	3565569	1277	2
111151	5916803	2455	1
392918	4545788	1383	1
392918	261523	1383	1
333283	1858157	2455	1
221909	7367045	2386	1
189674	3565569	1277	3
189674	9086379	1307	1
189674	1310208	2234	1
189674	7014039	1282	1
189674	446893	0	1
480541	1595926	2236	1
480541	2295025	2234	1
645908	7152596	1515	1
853413	5231794	1515	1
260190	10819391	1515	1
932555	2619492	1515	1
505571	3149704	1280	1
505571	3565569	1277	1
189674	10612900	2234	1
311365	8555578	1515	1
570137	11108202	1515	1
570137	4742654	1515	1
549726	11834671	1515	1
549726	5575215	1515	1
870541	9713372	84	2
870541	1183680	84	1
870541	11377819	84	1
870541	8907789	84	1
870541	3633115	2024	1
870541	4199422	84	1
870541	5931338	84	1
870541	7500374	84	2
870541	6700529	84	1
870541	9067825	84	2
870541	8884186	84	1
870541	9785603	84	2
870541	6205119	84	1
870541	2139799	84	1
870541	1441900	84	1
870541	12245650	84	1
870541	1295154	84	1
870541	3292101	84	1
870541	2060129	84	1
870541	13605169	84	1
870541	10253793	84	1
870541	11370585	84	1
870541	939106	84	2
870541	522194	84	1
870541	10410930	84	1
870541	1369129	84	1
870541	10259872	84	1
870541	9076502	84	2
870541	6991498	84	2
870541	4508052	84	3
870541	4536882	84	1
870541	2052940	84	2
870541	7489785	84	1
870541	3702086	84	1
870541	9496874	84	1
870541	1798468	84	1
870541	5989856	84	1
870541	2968517	84	1
870541	261523	84	1
870541	3784286	84	1
870541	2152441	2024	1
870541	7101114	84	1
870541	9758318	84	1
870541	1079450	84	2
870541	11103164	84	1
870541	12625257	84	2
870541	894624	84	1
870541	5888774	84	1
870541	2419272	84	1
870541	4346231	1543	1
870541	8700038	84	1
870541	1624743	84	3
870541	5105615	84	1
870541	6112885	84	2
870541	8574027	84	1
870541	9659601	84	2
870541	3673335	84	1
870541	6527708	84	1
870541	8186562	84	1
870541	6414307	84	1
870541	5456206	84	1
870541	11306962	84	1
870541	4736186	84	1
870541	8478729	84	1
870541	10658571	84	1
870541	8555578	84	1
870541	7799270	84	1
870541	10536321	84	1
870541	230574	84	1
870541	4380159	84	2
870541	8137627	84	1
870541	9732961	84	1
870541	5363196	84	1
870541	7738442	84	1
870541	7173210	84	1
870541	3806631	84	1
870541	9095554	84	1
870541	1132452	84	1
870541	7995900	84	1
870541	2037524	84	1
870541	6403128	84	2
870541	6187073	84	2
870541	2286495	84	2
870541	13515182	84	1
870541	11644836	84	1
870541	5271199	84	1
870541	10881355	84	2
870541	10203615	84	1
870541	5790697	84	1
870541	3236476	84	1
870541	12242429	84	1
870541	546829	84	2
870541	3154704	1543	1
870541	3673252	84	1
870541	2377248	84	1
870541	2357994	84	1
870541	10382278	84	1
870541	7113531	84	1
870541	3176470	84	1
870541	13987267	84	1
870541	6733499	84	1
870541	8607607	84	1
870541	3693283	84	1
870541	7203391	84	1
870541	1745308	84	1
870541	124852	84	1
870541	3551295	84	1
870541	9800512	84	1
870541	320339	84	2
870541	11659457	84	1
870541	1132293	84	2
870541	3202802	84	1
870541	5456285	84	1
870541	10619951	84	1
870541	6790841	84	1
870541	1026762	84	1
870541	4176573	84	1
870541	1988720	84	1
870541	12518049	84	1
870541	1146504	84	1
870541	4377641	84	2
870541	6562407	84	1
870541	9720409	84	1
870541	7475141	84	1
870541	4742654	84	1
870541	1117383	84	1
870541	9560173	84	1
870541	13120277	84	1
870541	8385037	84	1
870541	2072541	84	1
870541	2588348	84	1
870541	46624	84	1
870541	3500247	84	1
870541	4243515	84	1
870541	1439135	84	1
870541	4633461	84	1
870541	9452133	84	1
870541	14050393	84	1
870541	4346231	84	1
870541	10165810	84	1
870541	6093893	84	1
870541	1877120	84	1
870541	3929289	84	1
870541	2343815	84	1
870541	8878950	84	1
870541	10388322	84	1
870541	6533398	84	1
870541	3766985	84	1
870541	950457	84	1
870541	10625412	84	1
870541	1764067	1543	1
870541	2037235	84	1
