hidden markov model	0	11
data streams	0	20
training data	0	60
semi supervised	0	22
event detection	0	9
machine learning	0	114
supervised learning	0	35
speech recognition	0	10
neural networks	0	41
benchmark data sets	0	9
computational biology	0	8
document classification	0	9
neural network	0	34
weakly supervised	0	11
deep learning	0	40
recurrent neural networks	0	29
power laws	0	6
conditional independence	0	9
markov chains	0	13
random variables	0	16
conditional distributions	0	6
error bounds	0	7
markov chain	0	16
approximate inference	0	30
probabilistic models	0	27
belief propagation	0	20
semantic relationships	0	6
training examples	0	28
social network	0	41
np hard	0	20
maximum entropy	0	9
search engines	0	12
search engine	0	11
long standing	0	8
convex relaxation	0	6
auto encoder	0	6
unsupervised learning	0	28
real world	0	219
main contributions	0	6
parameter free	0	10
temporal patterns	0	7
communication cost	0	7
theoretical analysis	0	33
frank wolfe	0	6
optimization problem	0	38
lower bound	0	22
empirical studies	0	23
web search	0	9
distance metrics	0	6
gene expression	0	30
mixture model	0	21
supplementary information supplementary data	0	35
variational inference	0	49
stick breaking	0	7
parse trees	0	7
large scale	0	150
point process	0	7
determinantal point processes	0	6
data sets	0	66
active learning	0	21
parameter estimation	0	17
object detection	0	24
input image	0	6
word embeddings	0	9
model selection	0	11
gaussian processes	0	16
benchmark datasets	0	23
reproducing kernel hilbert space	0	10
probabilistic graphical models	0	6
graphical model	0	25
exponential family	0	10
graph structure	0	7
optimal solution	0	9
low level	0	17
image database	0	7
general purpose	0	11
image retrieval	0	13
global optimization	0	8
relevance feedback	0	6
semantic information	0	6
closed form	0	13
transfer learning	0	9
multiple views	0	8
query processing	0	13
differential privacy	0	10
privacy preserving	0	7
data analysis	0	23
social networks	0	65
large graphs	0	21
anomaly detection	0	15
recent advances	0	16
pattern mining	0	12
maximum margin	0	8
markov networks	0	9
rule based	0	8
structured prediction	0	22
graphical models	0	36
posterior distribution	0	12
bayesian networks	0	11
input output	0	7
maximum likelihood	0	25
hidden variables	0	17
convex optimization	0	32
high dimensional	0	75
loss function	0	19
objective function	0	33
visual recognition	0	9
multi scale	0	7
log likelihood	0	15
covariance matrix	0	10
upper bound	0	18
semidefinite programming	0	10
labeled examples	0	6
dimension reduction	0	8
feature extraction	0	13
high dimensional data	0	27
principal component analysis	0	15
face recognition	0	12
linear discriminant analysis	0	11
raw data	0	7
high quality	0	36
image datasets	0	11
graph mining	0	16
black box	0	15
stochastic optimization	0	6
multi core	0	6
missing data	0	16
f1 score	0	7
sentiment analysis	0	13
dictionary learning	0	8
data set	0	38
object categories	0	7
object recognition	0	24
mid level	0	7
domain knowledge	0	10
wide range	0	35
index structure	0	9
similarity search	0	16
data mining	0	77
similarity function	0	7
multi task learning	0	22
previous approaches	0	8
source code	0	19
unsupervised domain adaptation	0	8
loss functions	0	13
cross domain	0	6
domain adaptation	0	14
large margin	0	21
fraud detection	0	9
upper bounds	0	13
maximum likelihood estimation	0	12
differentially private	0	7
gibbs sampler	0	7
topic model	0	27
predictive performance	0	23
hierarchical bayesian	0	8
nearest neighbor	0	20
low dimensional	0	40
linear model	0	9
data driven	0	20
state space	0	16
hidden state	0	7
empirical evidence	0	11
viral marketing	0	8
influence maximization	0	7
computationally efficient	0	21
dimensionality reduction	0	30
latent space	0	12
input data	0	11
news articles	0	10
user feedback	0	8
user studies	0	9
large datasets	0	33
single image	0	10
message passing	0	9
tensor factorization	0	10
motion capture	0	6
large databases	0	9
real valued	0	11
temporal dynamics	0	7
em algorithm	0	17
social media	0	33
relevant information	0	10
high throughput	0	8
sample size	0	15
decision making	0	10
dirichlet process	0	16
computational efficiency	0	13
hypothesis testing	0	8
sequential monte carlo	0	6
lower bounds	0	13
worst case	0	11
deep convolutional neural networks	0	11
ground truth	0	25
conditional random fields	0	10
training set	0	22
classification problems	0	15
support vector machines	0	18
http www	0	27
generative model	0	44
generative models	0	28
nonparametric bayesian	0	21
multi task	0	17
posterior distributions	0	10
convergence rates	0	9
multivariate gaussian	0	6
empirical risk minimization	0	6
times faster	0	14
error rate	0	13
massive data	0	9
gradient descent	0	10
generalization error	0	7
convergence rate	0	17
submodular optimization	0	9
optimization algorithm	0	7
gradient based	0	7
data points	0	37
closely related	0	15
large data sets	0	17
partition function	0	9
topic models	0	40
machine translation	0	12
computer vision	0	43
natural language processing	0	23
greedy algorithm	0	7
densely connected	0	6
markov chain monte carlo	0	24
markov random fields	0	11
latent factor	0	8
e commerce	0	12
latent factors	0	7
user item	0	7
recommender systems	0	18
missing values	0	9
trace norm	0	8
collaborative filtering	0	23
low rank	0	22
monte carlo	0	12
importance sampling	0	7
latent dirichlet allocation	0	25
factor analysis	0	7
expectation maximization	0	19
prior knowledge	0	13
frequent pattern mining	0	11
variational methods	0	11
natural images	0	17
input images	0	8
text corpora	0	13
superior performance	0	21
prediction accuracy	0	20
diffusion processes	0	6
feature based	0	6
big data	0	25
parallel computing	0	6
open source	0	8
user friendly	0	12
partially observed	0	6
user interests	0	7
latent variables	0	31
latent variable	0	14
word alignment	0	7
structured output	0	7
dynamic programming	0	12
image segmentation	0	14
regularization parameter	0	8
logistic regression	0	18
linear regression	0	8
norm regularization	0	6
latent variable models	0	19
recurrent neural network	0	13
convolutional neural networks	0	22
online learning	0	11
user behavior	0	12
highly efficient	0	9
gibbs sampling	0	15
multi label classification	0	6
multi class	0	13
max margin	0	15
classification performance	0	9
user generated	0	9
point processes	0	7
synthetic data	0	39
small scale	0	6
posterior inference	0	19
pascal voc	0	11
average precision	0	7
optimization techniques	0	9
information diffusion	0	13
online social networks	0	12
prior information	0	8
link prediction	0	17
metropolis hastings	0	6
parameter learning	0	9
high level	0	26
information extraction	0	11
directed graphs	0	10
labeled data	0	21
connectivity patterns	0	8
experimental evaluations	0	14
long term	0	15
multi dimensional	0	15
question answering	0	14
real life	0	35
multi view	0	26
graph clustering	0	6
non negative matrix factorization	0	6
kernel based	0	13
high accuracy	0	18
higher order	0	15
input space	0	7
manifold learning	0	11
previously proposed	0	9
deep architectures	0	7
search space	0	14
spatio temporal	0	13
long range	0	13
computationally expensive	0	11
synthetic datasets	0	14
numerical experiments	0	13
dependency structure	0	7
conditional probabilities	0	8
cold start	0	9
fine grained	0	20
matrix factorization	0	22
real data sets	0	31
stochastic gradient descent	0	17
stochastic gradient	0	11
kernel methods	0	16
statistical significance	0	6
optimization methods	0	7
optimization problems	0	9
graph cut	0	7
computational cost	0	26
feature learning	0	16
natural language	0	22
discriminative learning	0	6
information retrieval	0	23
mutual information	0	7
hidden markov models	0	14
cyber security	0	6
gene ontology	0	9
cross validation	0	8
highly accurate	0	6
topic modeling	0	22
user preferences	0	8
feature space	0	21
search results	0	9
primal dual	0	6
outlier detection	0	11
probability density	0	6
embedding space	0	6
ranked list	0	6
feature representations	0	14
hierarchical structure	0	10
reinforcement learning	0	23
atari games	0	6
high impact	0	8
previous works	0	7
feed forward	0	12
feature selection	0	34
graph databases	0	6
structured data	0	8
pairwise similarity	0	6
feature sets	0	6
nearest neighbors	0	8
data structures	0	8
density estimation	0	6
tree based	0	9
probability distribution	0	11
real world data sets	0	17
single pass	0	7
natural image	0	7
moving objects	0	7
similarity measures	0	7
feature vectors	0	8
random walks	0	10
alternating direction method of multipliers admm	0	7
youtube videos	0	6
image processing	0	6
image classification	0	23
spectral clustering	0	17
global optimum	0	6
coreference resolution	0	6
submodular maximization	0	6
high resolution	0	7
statistical machine translation	0	7
tree structured	0	6
hidden units	0	10
multi layer	0	14
knowledge discovery	0	9
uncertain data	0	6
divide and conquer	0	8
sampling method	0	6
mining frequent	0	7
unlabeled data	0	21
semi supervised learning	0	17
gaussian process	0	20
posterior probabilities	0	6
statistical model	0	10
statistical analysis	0	7
sparse representation	0	8
high dimensionality	0	9
sparse coding	0	10
cost function	0	11
hidden layer	0	7
independent component analysis	0	6
canonical correlation analysis	0	7
sample complexity	0	19
tree structures	0	8
tree structure	0	9
similarity measure	0	11
microarray data	0	13
l1 norm	0	9
order statistics	0	6
deep networks	0	18
auto encoders	0	11
graph regularized	0	6
contextual information	0	7
latent feature	0	8
indian buffet process	0	8
research topic	0	6
empirical evaluations	0	7
data structure	0	9
studied extensively	0	7
markov random field	0	13
local features	0	7
information sources	0	8
semantically meaningful	0	6
image features	0	11
expectation maximization em algorithm	0	9
compares favorably	0	9
biological data	0	6
restricted boltzmann machines	0	14
generalization performance	0	9
human motion	0	8
multi label	0	10
objective functions	0	8
kernel matrix	0	9
web pages	0	13
case study	0	14
deep belief networks	0	10
pattern recognition	0	9
language models	0	13
bayesian nonparametric	0	15
class labels	0	11
text classification	0	9
class label	0	6
supplementary information	0	6
structured sparsity	0	7
mixture models	0	13
empirical study	0	18
previously reported	0	6
probabilistic inference	0	8
test set	0	10
decision trees	0	7
computational complexity	0	18
squared error	0	8
fully automatic	0	6
scene understanding	0	7
spectral methods	0	11
latent topic	0	10
vector space	0	7
data collection	0	13
case studies	0	8
high performance	0	8
unsupervised feature learning	0	7
communication networks	0	6
hinge loss	0	7
clustering algorithms	0	13
label information	0	6
power law	0	15
face detection	0	6
depth estimation	0	6
depth maps	0	6
extensively studied	0	8
open problem	0	13
nonparametric regression	0	6
pair wise	0	8
social influence	0	6
learning algorithms	0	18
network structure	0	14
random walk	0	18
deep neural networks	0	19
collapsed gibbs sampling	0	6
significant speedups	0	7
submodular functions	0	6
semantic similarity	0	8
graph partitioning	0	8
categorical data	0	7
unified framework	0	16
significantly outperform	0	9
mobile devices	0	6
expectation propagation	0	6
discriminative power	0	7
feature representation	0	6
relational data	0	9
loopy belief propagation	0	8
bayesian network	0	6
greedy algorithms	0	6
object classes	0	6
visual features	0	11
information theoretic	0	11
clustering algorithm	0	13
graph based	0	23
energy function	0	6
data sources	0	11
multiple sources	0	13
algorithm outperforms	0	13
multi modal	0	10
high degree	0	6
support vector machine	0	11
learning process	0	9
classification methods	0	8
mixed membership	0	6
pruning techniques	0	6
gene regulatory networks	0	6
natural scenes	0	6
special cases	0	8
k means clustering	0	9
blog posts	0	6
previous studies	0	11
social network analysis	0	11
naturally occurring	0	6
bayesian optimization	0	7
domain specific	0	8
hand crafted	0	6
ad hoc	0	16
long short term memory lstm	0	6
bayesian inference	0	25
structural properties	0	7
part of speech tagging	0	6
knowledge base	0	8
video sequences	0	7
nonnegative matrix factorization	0	7
network flow	0	6
sufficient conditions	0	6
bayesian computation	0	6
face images	0	6
community detection	0	16
web sites	0	6
text documents	0	9
binary classification	0	6
linear combination	0	11
human brain	0	6
multi source	0	9
optimization algorithms	0	8
frequent patterns	0	8
clustering methods	0	9
data stream	0	8
classification accuracy	0	13
unsupervised feature selection	0	7
factor graph	0	7
high order	0	11
chinese restaurant process	0	6
interesting patterns	0	6
dynamical systems	0	7
multi level	0	6
deep neural network	0	6
energy minimization	0	6
community structure	0	7
lower dimensional	0	6
kernel machines	0	6
vice versa	0	6
multiple modalities	0	6
exact inference	0	12
stationary distribution	0	6
statistical models	0	7
latent class	0	6
speed ups	0	6
information gain	0	6
heterogeneous networks	0	6
training instances	0	6
bayes rule	0	6
truth discovery	0	8
latent topics	0	7
gaussian mixture models	0	6
knowledge bases	0	9
image sequences	0	6
metric learning	0	9
genome wide	0	8
network analysis	0	9
predictive models	0	6
task specific	0	6
marginal likelihood	0	7
relative error	0	8
movie recommendation	0	6
dong zhang	1	3
daniel gatica-perez	1	4
samy bengio	1	29
iain a. mccowan	1	3
jiawei han	1	134
jian pei	1	46
nitish srivastava	1	3
geoffrey e. hinton	1	28
ilya sutskever	1	15
ruslan salakhutdinov	1	33
ziyu guan	1	5
shulong tan	1	3
deng cai	1	17
manish gupta	1	8
zhijun yin	1	6
max welling	1	9
michal rosen-zvi	1	5
yee whye teh	1	24
congcong li	1	4
jia deng	1	3
wei han	1	3
li fei-fei	1	10
jilles vreeken	1	3
b. aditya prakash	1	14
avinava dubey	1	5
chiranjib bhattacharyya	1	26
gautam das	1	5
kian-lee tan	1	5
anthony k. h. tung	1	24
xinhua zhang	1	3
yaoliang yu	1	11
neil shah	1	3
danai koutra	1	4
brian gallagher	1	3
christos faloutsos	1	86
yingyu liang	1	7
maria-florina balcan	1	7
fei sha	1	26
kaushik chakrabarti	1	6
surajit chaudhuri	1	6
dong xin	1	10
pengtao xie	1	5
zoubin ghahramani	1	72
david l. wild	1	5
david m. blei	1	46
nan li	1	4
xifeng yan	1	31
emily b. fox	1	3
ryan p. adams	1	8
ben taskar	1	18
larry wasserman	1	14
marina meila	1	9
lei li	1	18
wen jin	1	10
hao chen	1	5
heung-yeung shum	1	5
richard szeliski	1	40
lei xu	1	6
wei chu	1	4
mladen kolar	1	9
beng chin ooi	1	6
hanghang tong	1	30
wei-ying ma	1	3
mitesh m. khapra	1	4
sarath chandar	1	3
philip s. yu	1	111
frank mcsherry	1	4
flavio chierichetti	1	5
ravi kumar	1	12
silvio lattanzi	1	3
feida zhu	1	9
huan sun	1	6
jun zhu	1	42
eric p. xing	1	71
wei dai	1	5
christian szegedy	1	3
wei liu	1	6
scott e. reed	1	9
dragomir anguelov	1	3
dumitru erhan	1	6
amit kumar	1	5
karol gregor	1	4
andriy mnih	1	6
michael i. jordan	1	100
gert r. g. lanckriet	1	4
jing gao	1	32
haibin cheng	1	3
pang-ning tan	1	3
jieping ye	1	7
ravi janardan	1	5
qi li	1	15
yang yang	1	21
heng tao shen	1	3
deepayan chakrabarti	1	14
masayuki karasuyama	1	5
ichiro takeuchi	1	9
xinghao pan	1	3
christopher ré	1	3
benjamin recht	1	4
alexander j. smola	1	21
vasudeva varma	1	4
stefanie jegelka	1	17
shuicheng yan	1	6
trevor darrell	1	5
charu c. aggarwal	1	26
joel l. wolf	1	3
chao liu	1	10
bo liu	1	17
hyun oh song	1	4
ashutosh saxena	1	14
silvio savarese	1	6
bryan hooi	1	4
alex beutel	1	6
yue wang	1	12
liangyue li	1	4
jie tang	1	13
wei fan	1	30
chong wang	1	14
roger levy	1	4
matthew j. beal	1	4
maxim rabinovich	1	3
daniel n. klein	1	13
chih hua tai	1	3
ming syan chen	1	4
steven m. seitz	1	7
roland memisevic	1	7
dafna shahaf	1	7
carlos guestrin	1	5
fei wang	1	9
yi pan	1	5
jian zhang	1	5
anat levin	1	7
yair weiss	1	32
william t. freeman	1	6
bokai cao	1	5
chun ta lu	1	6
xiaokai wei	1	3
hao wu	1	3
chi wang	1	21
jimeng sun	1	19
jeff a. bilmes	1	4
geir kjetil sandve	1	3
steve hanneke	1	6
gunhee kim	1	12
sung ju hwang	1	3
ronan collobert	1	3
ian j. goodfellow	1	3
sherjil ozair	1	3
aaron c. courville	1	12
yoshua bengio	1	59
ning chen	1	6
mudhakar srivatsa	1	4
lawrence k. saul	1	6
guillaume obozinski	1	10
ryan kiros	1	5
yukun zhu	1	3
richard s. zemel	1	7
antonio torralba	1	9
raquel urtasun	1	5
sanja fidler	1	4
sihong xie	1	10
simon lacoste-julien	1	15
martin jaggi	1	3
ni lao	1	3
oriol vinyals	1	7
alexander toshev	1	6
takeo kanade	1	3
yuchen zhang	1	10
amr ahmed	1	10
vanja josifovski	1	3
gao cong	1	6
wei wu	1	13
xiaoxiao shi	1	5
amit gruber	1	3
asja fischer	1	3
kyunghyun cho	1	17
junyoung chung	1	3
shai avidan	1	3
zhiting hu	1	7
bin cui	1	4
carlotta domeniconi	1	21
hugo larochelle	1	18
robert clarke	1	4
zhen zhang	1	6
ie ming shih	1	3
jianhua xuan	1	3
xin jin	1	11
xiao yu	1	7
jacob steinhardt	1	6
percy liang	1	22
benjamin taskar	1	6
francis r. bach	1	23
yanglei song	1	3
tina eliassi-rad	1	7
sergey levine	1	8
pieter abbeel	1	23
sonal gupta	1	4
bo zhang	1	14
cristian danescu-niculescu-mizil	1	5
bin zhao	1	8
hongbo deng	1	6
yi chang	1	5
hongyuan zha	1	7
s. sathiya keerthi	1	3
ming-hsuan yang	1	3
julien mairal	1	5
xi zhang	1	4
nan du	1	13
aidong zhang	1	5
shixiang gu	1	3
qingbo hu	1	3
weixiang shao	1	3
jingyuan zhang	1	4
zaiqing nie	1	3
meng jiang	1	4
peng cui	1	7
shiqiang yang	1	4
yuan yao	1	3
kun-lung wu	1	5
martin ester	1	5
xiaofei he	1	15
xiang zhang	1	3
zhenjie zhang	1	4
dimitris papadias	1	3
salah rifai	1	3
pascal vincent	1	12
xavier muller	1	3
yann n. dauphin	1	5
xavier glorot	1	5
jianyong wang	1	16
george karypis	1	4
jon mcauliffe	1	6
mehryar mohri	1	3
ameet talwalkar	1	8
quanquan gu	1	21
zhaoran wang	1	4
han liu	1	12
xi chen	1	28
john d. lafferty	1	8
laks v. s. lakshmanan	1	6
nicolas ballas	1	3
yin zheng	1	3
julian mcauley	1	13
tibério s. caetano	1	8
xuanlong nguyen	1	5
martin j. wainwright	1	7
jiquan ngiam	1	6
adam coates	1	5
quoc v. le	1	7
andrew y. ng	1	34
jingjing wang	1	6
magdalena balazinska	1	3
alex graves	1	3
navdeep jaitly	1	7
nathan srebro	1	4
charles sutton	1	11
jianxin wu	1	3
yu zhang	1	26
seyoung kim	1	6
kyung-ah sohn	1	3
alice x. zheng	1	3
andrew mccallum	1	4
thomas hofmann	1	17
katherine a. heller	1	8
ui-gum kang	1	9
quan yuan	1	10
sriram sankararaman	1	3
sing bing kang	1	10
stan sclaroff	1	3
kristina toutanova	1	7
takafumi kanamori	1	3
masashi sugiyama	1	4
jason weston	1	9
nicolas usunier	1	6
tao li	1	3
yan duan	1	3
rein houthooft	1	3
john schulman	1	5
jure leskovec	1	34
wei wang	1	13
daniel zoran	1	3
fabrizio lecci	1	3
alessandro rinaldo	1	5
leman akoglu	1	20
mary mcglohon	1	3
yufei tao	1	4
richard socher	1	10
christopher d. manning	1	14
david a. knowles	1	6
yichen wang	1	5
leonid sigal	1	5
hwanjo yu	1	9
le song	1	42
ankur p. parikh	1	4
marie-catherine de marneffe	1	4
baharan mirzasoleiman	1	6
andreas krause	1	7
hong chen	1	8
song chun zhu	1	4
spiros papadimitriou	1	11
wei-lun chao	1	6
aaditya ramdas	1	4
brian curless	1	6
zhihua zhang	1	29
ada wai-chee fu	1	3
ke wang	1	6
yiming ma	1	3
jaewon yang	1	3
chen wang	1	4
baile shi	1	5
